Setting number, Number of robots, Robots velocity, Locusts velocity, Algorithm, Reaching time to MEP, Living locusts, Dead locusts, Run away locusts, Living locusts in MEP, Polygon Area, Polygon circumference, Long edge length, Short edge length, Ratio between long edge length to short edge length
3,30,8,6.0,ZigZag,21300,17,83,17,0,878.00000,151.42865,66.48308,41.03657,1.62009
3,30,8,6.0,ZigZag,21300,17,83,17,0,878.00000,151.42865,66.48308,41.03657,1.62009
3,30,8,6.0,ZigZag,21300,16,84,16,0,878.00000,151.42865,66.48308,41.03657,1.62009
3,30,8,6.0,ZigZag,21300,10,90,10,0,878.00000,151.42865,66.48308,41.03657,1.62009
3,30,8,6.0,ZigZag,21300,12,88,12,0,878.00000,151.42865,66.48308,41.03657,1.62009
3,30,8,6.0,ZigZag,21300,10,90,10,0,878.00000,151.42865,66.48308,41.03657,1.62009
3,30,8,6.0,ZigZag,21300,16,84,16,0,878.00000,151.42865,66.48308,41.03657,1.62009
3,30,8,6.0,ZigZag,21300,12,88,12,0,878.00000,151.42865,66.48308,41.03657,1.62009
3,30,8,6.0,ZigZag,21300,14,86,14,0,878.00000,151.42865,66.48308,41.03657,1.62009
3,30,8,6.0,ZigZag,21300,14,86,14,0,878.00000,151.42865,66.48308,41.03657,1.62009
3,30,8,6.0,ZigZag,21300,13,87,13,0,878.00000,151.42865,66.48308,41.03657,1.62009
3,30,8,6.0,ZigZag,21300,15,85,15,0,878.00000,151.42865,66.48308,41.03657,1.62009
3,30,8,6.0,ZigZag,21300,14,86,14,0,878.00000,151.42865,66.48308,41.03657,1.62009
3,30,8,6.0,ZigZag,21300,14,86,14,0,878.00000,151.42865,66.48308,41.03657,1.62009
3,30,8,6.0,ZigZag,21300,10,90,10,0,878.00000,151.42865,66.48308,41.03657,1.62009
3,30,8,6.0,ZigZag,21300,15,85,15,0,878.00000,151.42865,66.48308,41.03657,1.62009
4,20,8,2.0,ZigZag,34600,5,95,5,0,988.00000,149.94671,57.55867,37.21559,1.54663
4,20,8,2.0,ZigZag,34600,13,87,13,0,988.00000,149.94671,57.55867,37.21559,1.54663
4,20,8,2.0,ZigZag,34600,9,91,9,0,988.00000,149.94671,57.55867,37.21559,1.54663
4,20,8,2.0,ZigZag,34600,5,95,5,0,988.00000,149.94671,57.55867,37.21559,1.54663
4,20,8,2.0,ZigZag,34600,9,91,9,0,988.00000,149.94671,57.55867,37.21559,1.54663
4,20,8,2.0,ZigZag,34600,5,95,5,0,988.00000,149.94671,57.55867,37.21559,1.54663
4,20,8,2.0,ZigZag,34600,5,95,5,0,988.00000,149.94671,57.55867,37.21559,1.54663
4,20,8,2.0,ZigZag,34600,5,95,5,0,988.00000,149.94671,57.55867,37.21559,1.54663
4,20,8,2.0,ZigZag,34600,11,89,11,0,988.00000,149.94671,57.55867,37.21559,1.54663
4,20,8,2.0,ZigZag,34600,7,93,7,0,988.00000,149.94671,57.55867,37.21559,1.54663
4,20,8,2.0,ZigZag,34600,4,96,4,0,988.00000,149.94671,57.55867,37.21559,1.54663
4,20,8,2.0,ZigZag,34600,8,92,8,0,988.00000,149.94671,57.55867,37.21559,1.54663
4,20,8,2.0,ZigZag,34600,4,96,4,0,988.00000,149.94671,57.55867,37.21559,1.54663
4,20,8,2.0,ZigZag,34600,12,88,12,0,988.00000,149.94671,57.55867,37.21559,1.54663
